episode_number,success_episode,failure_episode,episode_reward,episode_step,ego_safety_score,social_safety_score,timelapse
649,False,True,-319,132,0.9848484848484849,0.9090909090909091,22.94741988182068
650,False,True,-376,169,0.9704142011834319,0.9112426035502958,29.621371030807495
651,False,True,-263,67,1.0,0.9104477611940298,12.540639162063599
652,False,True,-254,60,1.0,0.95,10.536086082458496
653,False,True,-370,178,0.9943820224719101,0.9325842696629214,31.1889808177948
654,False,True,-358,155,0.9935483870967742,0.9032258064516129,27.502585887908936
655,False,True,-470,261,0.9808429118773946,0.9540229885057472,45.248822927474976
656,False,True,-377,176,1.0,0.9715909090909091,30.411678075790405
657,False,True,-350,164,0.9817073170731707,0.8902439024390244,29.499045848846436
658,False,True,-305,103,0.9805825242718447,0.8640776699029127,18.395221948623657
659,False,True,-396,212,0.9716981132075472,0.8962264150943396,38.14955401420593
660,False,True,-255,61,0.9836065573770492,0.9344262295081968,10.777909994125366
661,False,True,-404,198,0.9646464646464646,0.9090909090909091,34.475182056427
662,False,True,-230,33,0.8484848484848485,0.9393939393939394,5.522549152374268
663,False,True,-215,30,0.9666666666666667,0.9666666666666667,4.985453128814697
664,False,True,-217,26,1.0,0.8076923076923077,4.3265700340271
665,False,True,-504,278,0.9892086330935251,0.9568345323741008,48.66456890106201
666,False,True,-251,45,0.9777777777777777,1.0,7.594683885574341
667,False,True,-237,46,0.9565217391304348,0.8695652173913043,7.866873025894165
668,False,True,-212,21,0.9047619047619048,0.8571428571428572,3.608038902282715
669,False,True,-240,53,1.0,0.9811320754716981,9.027273893356323
670,False,True,-232,43,1.0,0.9767441860465116,7.536710023880005
671,False,True,-395,191,1.0,0.9267015706806283,34.0997679233551
672,False,True,-238,44,1.0,0.9545454545454546,7.401338815689087
673,False,True,-287,92,0.9891304347826086,0.9891304347826086,16.434919118881226
674,False,True,-278,97,1.0,0.9278350515463918,16.592283964157104
675,False,True,-272,79,0.9873417721518988,0.9493670886075949,13.496562957763672
676,False,True,-295,114,0.9912280701754386,0.9122807017543859,20.244330883026123
677,False,True,-279,80,0.95,0.85,14.326503992080688
678,False,True,-353,166,0.9939759036144579,0.927710843373494,29.124401092529297
679,False,True,-319,112,0.9910714285714286,0.9285714285714286,19.718682050704956
680,False,True,-340,139,0.9712230215827338,0.8992805755395683,24.5941801071167
681,False,True,-264,65,1.0,0.9384615384615385,10.885122060775757
682,False,True,-415,216,0.9953703703703703,0.9212962962962963,39.55514907836914
683,False,True,-216,27,0.962962962962963,0.9259259259259259,4.699059963226318
684,False,True,-323,129,0.9767441860465116,0.9302325581395349,22.506210803985596
685,False,True,-244,55,1.0,0.9272727272727272,9.409791946411133
686,False,True,-270,78,0.9102564102564102,0.9102564102564102,14.18725299835205
687,False,True,-395,203,0.9950738916256158,0.9261083743842364,36.50196599960327
688,False,True,-264,69,0.9855072463768116,0.9710144927536232,11.896335124969482
689,False,True,-258,55,0.9818181818181818,0.9454545454545454,9.457497835159302
690,False,True,-209,17,0.9411764705882353,0.9411764705882353,3.514885902404785
691,False,True,-292,101,0.9702970297029703,0.8910891089108911,18.76013708114624
692,False,True,-537,332,0.9849397590361446,0.9307228915662651,57.66121697425842
693,False,True,-340,136,1.0,0.9485294117647058,23.89232897758484
694,False,True,-410,212,0.9952830188679245,0.9575471698113207,37.37153911590576
695,False,True,-240,54,1.0,0.9074074074074074,9.493431806564331
696,False,True,-460,247,0.9878542510121457,0.9554655870445344,43.04399108886719
697,False,True,-258,69,0.9855072463768116,0.9565217391304348,11.933980941772461
698,False,True,-253,50,0.98,0.94,8.679934024810791
699,False,True,-515,314,0.9904458598726115,0.964968152866242,53.86629104614258
700,False,True,-245,38,0.9736842105263158,0.8421052631578947,6.715903043746948
701,False,True,-252,57,1.0,0.9473684210526316,9.776112079620361
702,False,True,-212,23,1.0,0.9565217391304348,3.9390041828155518
703,False,True,-226,44,0.9545454545454546,0.9772727272727273,7.6879401206970215
704,False,True,-336,148,0.9864864864864865,0.9391891891891891,25.57695508003235
705,False,True,-394,201,0.9950248756218906,0.9502487562189055,35.04612684249878
706,False,True,-236,42,1.0,0.9761904761904762,7.160945892333984
707,False,True,-240,51,0.9803921568627451,0.9215686274509804,8.573709964752197
708,False,True,-337,136,0.9852941176470589,0.9485294117647058,23.69775891304016
709,False,True,-326,129,0.9612403100775194,0.9612403100775194,22.50383186340332
710,False,True,-412,214,1.0,0.9299065420560748,36.77773094177246
711,False,True,-211,18,1.0,1.0,3.017008066177368
712,False,True,-325,128,0.984375,0.921875,22.718261003494263
713,False,True,-501,288,0.9965277777777778,0.9548611111111112,49.408578872680664
714,False,True,-715,513,0.9961013645224172,0.9551656920077973,90.36312484741211
715,False,True,-311,130,0.9923076923076923,0.9384615384615385,22.554446935653687
716,False,True,-385,198,1.0,0.9494949494949495,34.299646854400635
717,False,True,-394,207,0.9806763285024155,0.9130434782608696,35.96004390716553
718,False,True,-211,18,0.9444444444444444,0.8888888888888888,3.0776329040527344
719,False,True,-484,286,0.9895104895104895,0.9300699300699301,49.33782505989075
720,False,True,-223,34,0.9705882352941176,0.9705882352941176,5.842197895050049
721,False,True,-272,76,0.9868421052631579,0.9210526315789473,13.009210109710693
722,False,True,-261,69,1.0,0.8985507246376812,12.055231094360352
723,False,True,-316,133,0.9924812030075187,0.9398496240601504,22.91885495185852
724,False,True,-399,199,0.9949748743718593,0.8542713567839196,34.7216420173645
725,False,True,-491,297,0.98989898989899,0.9595959595959596,50.79266405105591
726,False,True,-245,65,0.9846153846153847,0.8923076923076922,11.092423915863037
727,False,True,-579,376,1.0,0.973404255319149,64.50039410591125
728,False,True,-556,361,0.997229916897507,0.9279778393351801,64.60385298728943
729,False,True,-358,168,0.9940476190476191,0.9464285714285714,30.010303020477295
730,False,True,-370,179,0.994413407821229,0.9106145251396648,30.870206832885742
731,False,True,-328,127,0.9921259842519685,0.952755905511811,21.222509145736694
732,False,True,-257,67,0.9850746268656716,0.9701492537313433,11.921502828598022
733,False,True,-218,30,0.9333333333333333,0.8666666666666667,5.136363983154297
734,False,True,-527,351,0.9886039886039886,0.8974358974358975,60.39939093589783
735,False,True,-230,34,0.9411764705882353,0.9117647058823529,5.939669847488403
736,False,True,-370,161,1.0,0.9440993788819876,27.0902681350708
737,False,True,-254,55,1.0,0.9636363636363636,9.533944845199585
738,False,True,-283,84,0.9761904761904762,0.9404761904761905,14.26527714729309
739,False,True,-252,66,0.8636363636363636,0.8636363636363636,11.11049199104309
740,False,True,-237,36,1.0,0.9444444444444444,5.969947099685669
741,False,True,-243,61,0.9836065573770492,0.9508196721311475,11.056047916412354
742,False,True,-385,189,0.9894179894179894,0.9153439153439153,32.884516954422
743,False,True,-502,283,0.9893992932862191,0.8904593639575972,51.664165019989014
744,False,True,-239,49,1.0,0.9387755102040817,8.610846042633057
745,False,True,-223,34,0.9705882352941176,0.9411764705882353,5.891408920288086
746,False,True,-248,58,0.9310344827586207,0.896551724137931,10.329696893692017
747,False,True,-421,197,0.9847715736040609,0.9289340101522843,35.55602717399597
748,False,True,-303,113,0.9911504424778761,0.9380530973451328,19.678587913513184
749,False,True,-240,44,0.9772727272727273,0.9090909090909091,8.099884986877441
750,False,True,-244,41,0.926829268292683,0.8780487804878049,6.89001202583313
751,False,True,-340,146,1.0,0.9452054794520548,25.410213947296143
752,False,True,-216,31,0.935483870967742,0.8709677419354839,5.306092023849487
753,False,True,-258,70,0.9857142857142858,0.9714285714285714,12.194157123565674
754,False,True,-282,88,1.0,0.9545454545454546,15.34131908416748
755,False,True,-220,29,1.0,0.8620689655172413,4.986814022064209
756,False,True,-360,169,0.9881656804733728,0.9230769230769231,29.52083992958069
757,False,True,-433,240,0.9916666666666667,0.9375,43.133071184158325
758,False,True,-352,167,0.9640718562874252,0.9281437125748503,31.126652002334595
759,False,True,-321,114,0.9912280701754386,0.956140350877193,20.640516996383667
760,False,True,-301,115,0.991304347826087,0.9304347826086956,20.429219007492065
761,False,True,-262,56,0.9821428571428571,0.875,9.836345911026001
762,False,True,-253,53,0.9433962264150944,0.9245283018867925,9.325021982192993
763,False,True,-341,136,0.9852941176470589,0.9485294117647058,23.731693983078003
764,False,True,-220,19,0.9473684210526316,0.9473684210526316,3.2394678592681885
765,False,True,-375,181,0.9668508287292817,0.9281767955801105,33.11695122718811
766,False,True,-395,207,0.9951690821256038,0.9178743961352657,36.05578684806824
767,False,True,-269,90,0.9777777777777777,0.8444444444444444,15.42609190940857
768,False,True,-240,49,0.9591836734693877,0.8979591836734694,8.513060092926025
769,False,True,-519,321,0.9781931464174455,0.9221183800623053,57.98956799507141
770,False,True,-309,125,0.992,0.904,22.15351414680481
771,False,True,-259,82,1.0,0.9634146341463414,14.50956392288208
772,False,True,-299,104,0.9807692307692307,0.9326923076923077,20.29184103012085
773,False,True,-320,137,0.9927007299270073,0.9562043795620438,23.547384023666382
774,False,True,-268,93,0.989247311827957,0.946236559139785,16.97811007499695
775,False,True,-270,92,1.0,0.8913043478260869,16.081573963165283
776,False,True,-312,109,1.0,0.944954128440367,19.26943802833557
777,False,True,-362,150,0.98,0.9066666666666666,27.092314958572388
778,False,True,-480,272,0.9926470588235294,0.9669117647058824,48.489665031433105
779,False,True,-222,32,0.96875,1.0,5.5584540367126465
780,True,False,102,138,0.9855072463768116,0.9130434782608696,24.149537086486816
781,False,True,-378,182,0.9835164835164835,0.945054945054945,32.17667198181152
782,False,True,-274,87,0.9885057471264368,0.9655172413793104,14.938920021057129
783,False,True,-213,24,1.0,0.9583333333333334,4.0436789989471436
784,False,True,-246,54,1.0,0.962962962962963,9.184289932250977
785,False,True,-434,236,1.0,0.9364406779661016,41.80699896812439
786,False,True,-533,335,1.0,0.9432835820895522,58.472278118133545
787,False,True,-211,27,0.8888888888888888,0.8518518518518519,4.839241981506348
788,False,True,-322,128,1.0,0.9453125,21.906641960144043
789,False,True,-350,174,0.9942528735632183,0.9425287356321839,31.884319067001343
790,False,True,-581,367,0.9863760217983651,0.9100817438692098,65.25412678718567
791,False,True,-242,47,0.9787234042553191,0.8936170212765957,8.732275009155273
792,False,True,-477,285,0.9964912280701754,0.9473684210526316,49.5540030002594
793,False,True,-210,20,0.95,0.9,3.810533046722412
794,False,True,-285,81,0.9753086419753086,0.9135802469135803,14.029566049575806
795,False,True,-343,152,1.0,0.9342105263157895,26.385760068893433
796,False,True,-220,28,0.9642857142857143,0.9285714285714286,4.857675075531006
797,False,True,-304,100,0.99,0.87,17.476821899414062
798,False,True,-392,189,0.9788359788359788,0.9206349206349207,33.697603940963745
799,False,True,-362,165,0.9939393939393939,0.9212121212121213,29.549740076065063
800,False,True,-218,30,0.8666666666666667,0.9,5.940968990325928
801,False,True,-318,143,0.986013986013986,0.965034965034965,25.29909610748291
802,False,True,-295,105,0.9809523809523809,0.9333333333333333,19.02483296394348
803,False,True,-230,42,1.0,0.8809523809523809,7.251065969467163
804,False,True,-220,36,1.0,0.8333333333333334,6.58804988861084
805,False,True,-217,24,1.0,0.9583333333333334,4.08495306968689
806,False,True,-301,129,0.9767441860465116,0.9069767441860466,22.787914991378784
807,False,True,-252,69,0.9855072463768116,0.927536231884058,12.04430103302002
808,False,True,-288,92,0.9782608695652174,0.9021739130434783,16.285102128982544
809,False,True,-212,28,1.0,0.9285714285714286,4.959644079208374
810,False,True,-236,53,0.9622641509433962,0.8679245283018868,9.580063104629517
811,False,True,-275,81,0.9876543209876543,0.9382716049382716,13.966324090957642
812,False,True,-234,38,1.0,0.9210526315789473,6.511209011077881
813,False,True,-207,17,1.0,0.9411764705882353,2.9089229106903076
814,False,True,-410,209,1.0,0.8995215311004785,37.0796480178833
815,False,True,-378,176,1.0,0.9545454545454546,31.000997066497803
816,False,True,-428,222,0.9684684684684685,0.9009009009009009,39.62162494659424
817,False,True,-285,74,1.0,0.9594594594594594,14.962753772735596
818,False,True,-421,224,1.0,0.9107142857142857,40.53993201255798
819,False,True,-212,13,0.9230769230769231,0.9230769230769231,2.145538091659546
820,False,True,-430,222,0.9774774774774775,0.9234234234234234,39.51049208641052
821,False,True,-227,35,0.9428571428571428,0.9142857142857143,6.2732930183410645
822,False,True,-226,35,1.0,0.9428571428571428,6.150931119918823
823,True,False,150,82,0.9878048780487805,0.8902439024390244,14.47777795791626
824,False,True,-494,291,0.9862542955326461,0.9312714776632303,52.65719509124756
825,False,True,-215,26,0.9230769230769231,0.9615384615384616,4.3770270347595215
826,False,True,-334,139,0.9784172661870504,0.8920863309352518,25.287894010543823
827,False,True,-238,38,0.9736842105263158,0.868421052631579,7.095306873321533
828,True,False,127,115,1.0,0.9130434782608696,19.894582986831665
829,False,True,-235,37,1.0,0.972972972972973,6.423940896987915
830,False,True,-390,178,0.9943820224719101,0.9438202247191011,30.93166995048523
831,False,True,-347,170,0.9941176470588236,0.9470588235294117,29.774768114089966
832,False,True,-331,132,0.9772727272727273,0.9015151515151515,25.051724195480347
833,False,True,-377,175,0.9942857142857143,0.9371428571428572,30.14835810661316
834,False,True,-234,29,0.9655172413793104,0.9655172413793104,4.972546100616455
835,False,True,-249,69,1.0,0.9420289855072463,11.930015802383423
836,False,True,-277,69,0.9710144927536232,0.8840579710144928,12.208023071289062
837,False,True,-928,711,0.9901547116736991,0.9479606188466948,123.89939498901367
838,False,True,-283,95,1.0,0.968421052631579,17.015256881713867
839,True,False,80,159,0.9811320754716981,0.9182389937106918,27.521638870239258
840,False,True,-237,37,1.0,0.972972972972973,6.4896018505096436
841,False,True,-229,40,0.975,0.975,6.955383062362671
842,False,True,-299,115,0.9652173913043478,0.9217391304347826,20.712751865386963
843,False,True,-230,34,0.9705882352941176,0.8823529411764706,5.9479758739471436
844,False,True,-220,32,1.0,0.90625,5.568706035614014
845,False,True,-823,633,0.995260663507109,0.9399684044233807,110.76495313644409
846,False,True,-256,58,1.0,0.9827586206896551,9.884373188018799
847,False,True,-413,223,0.9955156950672646,0.9103139013452914,40.898653984069824
848,False,True,-251,63,0.9523809523809523,0.9365079365079365,11.531767845153809
849,False,True,-225,30,0.9666666666666667,0.8666666666666667,5.340903043746948
850,False,True,-222,31,0.935483870967742,0.967741935483871,5.097321033477783
851,False,True,-518,306,0.9934640522875817,0.9019607843137255,53.904144048690796
852,False,True,-267,79,1.0,0.8354430379746836,14.36559009552002
853,False,True,-374,182,0.978021978021978,0.9065934065934066,32.5189471244812
854,False,True,-216,22,0.9545454545454546,0.8636363636363636,3.826197862625122
855,True,False,-48,294,1.0,0.9285714285714286,52.87963104248047
856,False,True,-703,515,0.9864077669902913,0.9495145631067962,92.52429008483887
857,False,True,-219,30,0.9666666666666667,0.9333333333333333,5.216665029525757
858,False,True,-337,144,0.9861111111111112,0.9583333333333334,25.35408902168274
859,False,True,-264,60,0.9666666666666667,0.9333333333333333,10.693444967269897
860,False,True,-240,47,0.9787234042553191,0.9574468085106383,8.500375032424927
861,False,True,-457,260,0.9923076923076923,0.9076923076923077,47.06087899208069
862,False,True,-264,69,0.9855072463768116,0.9130434782608696,11.977856874465942
863,False,True,-252,56,1.0,0.9285714285714286,10.004187822341919
864,False,True,-297,95,0.9894736842105263,0.9473684210526316,16.860880136489868
865,False,True,-213,26,0.9615384615384616,0.9615384615384616,4.422171115875244
866,False,True,-364,163,0.9877300613496932,0.9263803680981595,31.21885085105896
867,False,True,-212,21,1.0,0.8571428571428572,3.675260066986084
868,False,True,-228,34,1.0,0.9411764705882353,5.737735986709595
869,False,True,-257,74,0.9864864864864865,0.9864864864864865,12.817296981811523
870,False,True,-230,43,1.0,0.9534883720930233,7.310786962509155
871,False,True,-462,263,0.9961977186311787,0.9619771863117871,46.213788986206055
872,False,True,-992,782,0.9936061381074168,0.9296675191815856,138.0888228416443
873,False,True,-270,74,0.972972972972973,0.9189189189189189,12.75095510482788
874,False,True,-588,394,0.9847715736040609,0.9238578680203046,71.19398999214172
875,False,True,-236,44,1.0,0.9772727272727273,7.529021978378296
876,False,True,-216,33,0.9090909090909091,0.9090909090909091,5.684755086898804
877,False,True,-387,204,0.9705882352941176,0.9215686274509804,37.01306104660034
878,False,True,-224,37,1.0,0.9459459459459459,6.4643049240112305
879,False,True,-218,24,0.9166666666666666,0.9166666666666666,4.157829999923706
880,False,True,-300,107,0.9906542056074766,0.9626168224299065,18.816852807998657
881,False,True,-890,689,0.9796806966618288,0.9361393323657474,124.21200394630432
882,False,True,-213,24,1.0,0.9583333333333334,4.142675876617432
883,False,True,-304,125,0.968,0.88,22.720218896865845
884,False,True,-285,94,0.9893617021276596,0.9680851063829787,17.30520987510681
885,False,True,-235,43,1.0,0.9534883720930233,7.427571773529053
886,False,True,-351,144,0.9930555555555556,0.9027777777777778,26.891000032424927
887,False,True,-212,12,1.0,1.0,2.1051371097564697
888,False,True,-363,169,0.9704142011834319,0.9585798816568047,29.74263310432434
889,False,True,-304,105,0.9809523809523809,0.9333333333333333,17.92629909515381
890,False,True,-277,92,0.9782608695652174,0.8804347826086957,16.904097080230713
891,False,True,-234,51,1.0,0.9411764705882353,8.890920877456665
892,False,True,-324,142,0.9929577464788732,0.9154929577464789,24.855046033859253
893,False,True,-289,96,0.9895833333333334,0.9583333333333334,17.127760887145996
894,False,True,-284,85,1.0,0.9411764705882353,15.070861101150513
895,False,True,-677,482,0.9854771784232366,0.8838174273858921,85.49673795700073
896,False,True,-213,23,0.9565217391304348,0.9130434782608696,4.296931982040405
897,False,True,-333,143,1.0,0.9370629370629371,25.88118314743042
898,False,True,-365,170,0.9941176470588236,0.9411764705882353,30.659647941589355
899,False,True,-230,42,1.0,0.9523809523809523,7.892046928405762
900,False,True,-233,43,0.9534883720930233,0.9534883720930233,7.713963031768799
901,False,True,-345,176,0.9943181818181818,0.9147727272727273,31.376686096191406
902,False,True,-219,30,0.9666666666666667,0.7,5.743654012680054
903,False,True,-282,98,1.0,0.9591836734693877,18.15684986114502
904,False,True,-339,130,0.9769230769230769,0.8615384615384616,23.58804488182068
905,False,True,-213,23,1.0,0.9130434782608696,3.968353033065796
906,False,True,-252,53,0.9811320754716981,0.9433962264150944,9.576467990875244
907,False,True,-316,140,1.0,0.9071428571428571,24.29527997970581
