episode_number,success_episode,failure_episode,episode_reward,episode_step,ego_safety_score,social_safety_score,timelapse
125,False,True,-370,172,0.9941860465116279,0.9011627906976745,23.34346604347229
126,False,True,-668,462,1.0,0.9199134199134199,63.236928939819336
127,False,True,-393,192,1.0,0.9583333333333334,26.702749967575073
128,False,True,-295,93,1.0,0.9139784946236559,11.178331136703491
129,False,True,-320,119,0.9663865546218487,0.7647058823529411,14.496909141540527
130,False,True,-707,508,0.9960629921259843,0.9685039370078741,72.92408895492554
131,False,True,-260,55,0.9818181818181818,0.7636363636363637,9.464704036712646
132,False,True,-355,158,0.9936708860759493,0.879746835443038,26.64717698097229
133,False,True,-260,63,1.0,0.8571428571428572,10.399476051330566
134,False,True,-315,120,1.0,0.9166666666666666,19.478328227996826
135,False,True,-413,208,1.0,0.9134615384615384,28.22221302986145
136,False,True,-1128,906,0.9955849889624724,0.9337748344370861,130.60841584205627
137,False,True,-283,83,1.0,0.9397590361445783,11.330288171768188
138,False,True,-471,278,0.9928057553956835,0.9316546762589928,43.94438600540161
139,False,True,-399,198,0.9949494949494949,0.9292929292929293,33.18932795524597
140,False,True,-299,104,1.0,0.9423076923076923,15.141392946243286
141,False,True,-454,244,0.9959016393442623,0.9754098360655737,30.919969081878662
142,False,True,-343,148,1.0,0.8851351351351351,20.33340287208557
143,False,True,-580,379,0.9868073878627969,0.8918205804749341,49.29254603385925
144,False,True,-355,156,0.9935897435897436,0.8846153846153846,19.779303073883057
145,False,True,-311,112,1.0,0.9732142857142857,16.21815013885498
146,False,True,-270,64,1.0,0.96875,7.624047040939331
147,False,True,-399,201,1.0,0.8656716417910448,24.83378005027771
148,False,True,-422,215,1.0,0.958139534883721,26.656770944595337
149,False,True,-879,671,0.9940387481371088,0.9478390461997019,84.52948999404907
150,False,True,-259,59,0.9830508474576272,0.847457627118644,9.362137079238892
151,False,True,-369,172,0.9883720930232558,0.9244186046511628,24.43735098838806
152,False,True,-281,78,1.0,0.8461538461538461,12.478451013565063
153,False,True,-265,68,0.9852941176470589,0.9705882352941176,10.559810161590576
154,False,True,-399,200,0.995,0.895,25.83822202682495
155,False,True,-890,666,0.9984984984984985,0.9189189189189189,86.8443238735199
156,False,True,-373,166,1.0,0.9397590361445783,21.36645817756653
157,False,True,-319,124,0.9919354838709677,0.9274193548387096,15.28092885017395
158,False,True,-519,312,1.0,0.9134615384615384,44.8826789855957
159,False,True,-592,378,1.0,0.9947089947089947,46.96897101402283
160,False,True,-293,97,1.0,0.9484536082474226,11.591119050979614
161,False,True,-437,229,1.0,0.9126637554585153,29.685580015182495
162,False,True,-476,271,1.0,0.9704797047970479,36.25697612762451
163,False,True,-304,98,1.0,0.9489795918367347,12.671253204345703
164,False,True,-671,463,1.0,0.9676025917926566,59.47137999534607
165,False,True,-259,57,1.0,0.9649122807017544,6.823031187057495
166,False,True,-325,125,1.0,0.928,15.237068176269531
167,False,True,-323,122,1.0,0.9590163934426229,15.071580171585083
168,False,True,-457,271,0.988929889298893,0.8487084870848709,39.631247997283936
169,False,True,-350,154,0.9935064935064936,0.8116883116883117,19.695175886154175
170,False,True,-545,333,0.996996996996997,0.9519519519519519,42.555603981018066
171,False,True,-386,190,1.0,0.9052631578947369,25.027009963989258
172,False,True,-311,110,0.9727272727272728,0.8363636363636364,15.20951509475708
173,False,True,-395,192,0.984375,0.921875,25.904556035995483
174,False,True,-302,106,1.0,0.9433962264150944,15.875169038772583
175,False,True,-506,310,1.0,0.9548387096774194,40.0444610118866
176,False,True,-283,86,0.9883720930232558,0.9418604651162791,10.531482934951782
177,False,True,-492,282,0.9929078014184397,0.9716312056737588,37.79666805267334
178,False,True,-280,78,1.0,0.9743589743589743,9.51668095588684
179,False,True,-782,568,1.0,0.9366197183098591,70.72016501426697
180,False,True,-377,168,1.0,0.9702380952380952,22.345221042633057
181,False,True,-487,280,1.0,0.9178571428571428,35.44372487068176
182,False,True,-289,94,0.9893617021276596,0.9893617021276596,11.280205011367798
